time1.uni-paderborn.de,-0.011689663,0.016805649,3234
ntp0.rrze.uni-erlangen.de,0.002425909,0.014026880,79
0.de.pool.ntp.org,0.001046181,0.003448963,2166
ntp1.belbone.be,0.003369570,0.012267351,86
time1.uni-paderborn.de,-0.011664629,0.016569376,3240
ntp0.rrze.uni-erlangen.de,0.002647161,0.013906240,70
0.de.pool.ntp.org,0.001245737,0.003476858,2172
ntp1.belbone.be,0.002779484,0.012238503,117
time1.uni-paderborn.de,-0.011607409,0.016551733,3245
ntp0.rrze.uni-erlangen.de,0.002614498,0.013991356,76
0.de.pool.ntp.org,0.001093149,0.003391504,1922
ntp1.belbone.be,0.002858639,0.012540817,68
time1.uni-paderborn.de,-0.011119604,0.016835928,3251
ntp0.rrze.uni-erlangen.de,0.002626181,0.013899088,66
0.de.pool.ntp.org,0.001280546,0.003558397,1928
ntp1.belbone.be,0.003005028,0.012448788,74
time1.uni-paderborn.de,-0.011148214,0.016756296,3257
ntp0.rrze.uni-erlangen.de,0.002509594,0.014003277,72
0.de.pool.ntp.org,0.001074553,0.003580332,1935
ntp1.belbone.be,0.002863884,0.012177944,80
time1.uni-paderborn.de,-0.010909081,0.016720772,3264
ntp0.rrze.uni-erlangen.de,0.002623320,0.014037848,78
0.de.pool.ntp.org,0.001463652,0.004014254,1941
ntp1.belbone.be,0.002858639,0.012157440,86
time1.uni-paderborn.de,-0.010755301,0.016653776,3270
ntp0.rrze.uni-erlangen.de,0.002705574,0.013895512,69
0.de.pool.ntp.org,0.001135588,0.003570318,1946
ntp1.belbone.be,0.003379822,0.012333870,83
time1.uni-paderborn.de,-0.011192322,0.016792297,2031
ntp0.rrze.uni-erlangen.de,0.002660513,0.014207125,75
0.de.pool.ntp.org,0.001236439,0.003893375,1952
ntp1.belbone.be,0.002802849,0.012333393,97
time1.uni-paderborn.de,-0.011879444,0.016651154,2037
ntp0.rrze.uni-erlangen.de,0.002545595,0.014032602,69
0.de.pool.ntp.org,0.001459360,0.003820658,1958
ntp1.belbone.be,0.002796650,0.012398243,104
time1.uni-paderborn.de,-0.012202263,0.016731262,2043
ntp0.rrze.uni-erlangen.de,0.002761602,0.014131784,70
0.de.pool.ntp.org,0.001491547,0.004028320,1964
ntp1.belbone.be,0.003453732,0.012208939,100
time1.uni-paderborn.de,-0.013051271,0.016618013,2305
ntp0.rrze.uni-erlangen.de,0.002946377,0.014025688,76
0.de.pool.ntp.org,0.001257896,0.003689766,1970
ntp1.belbone.be,0.002865553,0.012206793,116
time1.uni-paderborn.de,-0.013497114,0.016655207,2311
ntp0.rrze.uni-erlangen.de,0.002857924,0.014003038,67
0.de.pool.ntp.org,0.001119137,0.003466129,1976
ntp1.belbone.be,0.002910852,0.012290239,122
time1.uni-paderborn.de,-0.013993025,0.016485453,2317
ntp0.rrze.uni-erlangen.de,0.002635002,0.014169216,73
0.de.pool.ntp.org,0.001646757,0.003934622,1982
ntp1.belbone.be,0.003468037,0.012544632,80
time1.uni-paderborn.de,-0.014436245,0.016637325,2323
ntp0.rrze.uni-erlangen.de,0.002927780,0.014081955,79
0.de.pool.ntp.org,0.001414299,0.003756046,1988
ntp1.belbone.be,0.002890110,0.012302876,71
time1.uni-paderborn.de,-0.014979839,0.016815662,2329
ntp0.rrze.uni-erlangen.de,0.002857447,0.014106989,69
0.de.pool.ntp.org,0.001137495,0.003483534,1995
ntp1.belbone.be,0.002884388,0.012281418,77
time1.uni-paderborn.de,-0.015333891,0.016769648,2335
ntp0.rrze.uni-erlangen.de,0.002731323,0.014029980,75
0.de.pool.ntp.org,0.001111984,0.003574848,2000
ntp1.belbone.be,0.002848148,0.012399673,83
time1.uni-paderborn.de,-0.016034365,0.016624212,1511
ntp0.rrze.uni-erlangen.de,0.002742529,0.014193773,66
0.de.pool.ntp.org,0.000974417,0.003253222,2006
ntp1.belbone.be,0.003114462,0.012372732,89
time1.uni-paderborn.de,-0.016310453,0.016677141,1517
ntp0.rrze.uni-erlangen.de,0.002803802,0.013971806,72
0.de.pool.ntp.org,0.001622200,0.003921032,2012
ntp1.belbone.be,0.003225088,0.012348413,95
time1.uni-paderborn.de,-0.016734838,0.016584635,1523
ntp0.rrze.uni-erlangen.de,0.002802372,0.014159203,66
0.de.pool.ntp.org,0.001507044,0.003816366,2018
ntp1.belbone.be,0.003059387,0.012432098,101
time1.uni-paderborn.de,-0.017427683,0.016642809,1529
ntp0.rrze.uni-erlangen.de,0.002745390,0.014041185,67
0.de.pool.ntp.org,0.000931263,0.003357410,2024
ntp1.belbone.be,0.003674984,0.012118816,121
time1.uni-paderborn.de,-0.017655134,0.016590834,1535
ntp0.rrze.uni-erlangen.de,0.002834082,0.014134169,73
0.de.pool.ntp.org,0.001172781,0.003697157,2030
ntp1.belbone.be,0.003156424,0.012441874,113
time1.uni-paderborn.de,-0.018159866,0.016563416,1796
ntp0.rrze.uni-erlangen.de,0.002905369,0.014200211,79
0.de.pool.ntp.org,0.001258135,0.003397703,2036
ntp1.belbone.be,0.003231525,0.012273788,119
time1.uni-paderborn.de,-0.018701792,0.016670942,1802
ntp0.rrze.uni-erlangen.de,0.002866745,0.013883591,70
0.de.pool.ntp.org,0.001168489,0.003642797,2042
ntp1.belbone.be,0.003023148,0.012414932,125
time1.uni-paderborn.de,-0.019033194,0.016618013,1808
ntp0.rrze.uni-erlangen.de,0.002945423,0.014027596,76
0.de.pool.ntp.org,0.001221418,0.003352880,2304
ntp1.belbone.be,0.002940893,0.012249708,68
time1.uni-paderborn.de,-0.019568443,0.016818523,1814
ntp0.rrze.uni-erlangen.de,0.002902031,0.013950825,66
